Input 1,Input 2,Rolling Mean 1,Rolling Mean 2,RUL
177.80328720194333,2.593998946456786,141.95466642927062,2.27418502550866,10
189.29887337128463,2.6979141675371405,157.77196250376733,2.409174710350089,9
208.7171819536414,2.7517631531057924,175.21300631681598,2.537713417851908,8
221.19700287608083,2.8178734900677003,191.10016107796145,2.65536677293129,7
234.60968818276757,2.9381102408848814,206.32520671714354,2.75993199961046,6
245.2162825153673,2.9666457087636977,219.80780577982833,2.8344613520718425,5
273.91601428875623,3.0098885475868644,236.73123396332267,2.8968562280817873,4
194.9682083330545,2.5698945454593694,154.621695200081,2.342503107932015,6
277.76314962740656,3.115210388738986,250.54042749807567,2.9695456752084257,3
203.6108288531888,2.581483096674516,170.98076476161347,2.4365608042010214,5
287.4763464132004,3.168368449630252,263.7962962054996,3.0396446671209363,2
242.60614211905636,2.74159453668158,191.07889133491966,2.534013676013852,4
295.01367738074214,3.16714798685081,275.8770940450945,3.0854522163141223,1
253.9829411895506,2.9925826155604107,212.14914417797377,2.6714999788745457,3
305.8485299082398,3.320268116440374,288.003543523669,3.1561766978494576,0
277.9730026437723,3.138295067144796,234.62822462772448,2.8047699723041344,2
297.3891074671495,3.21685544140601,255.1124044545435,2.9341621514934624,1
319.5876492513024,3.3601734974004764,278.30776853416626,3.0899002316386546,0
185.1655135657131,2.516851755534868,153.91571075841128,2.294852182907262,7
220.1068229524655,2.69847189768023,174.83620466153678,2.419653195580844,6
239.35185778984211,2.8173901629692475,194.36340361796374,2.5414400220346294,5
248.4074886834591,2.966316247594905,212.65249892307625,2.678529422495791,4
252.3085444739086,3.0100414905281987,229.06804549307768,2.80181431086149,3
270.4814658305362,3.1992448647198217,246.1312359460423,2.938292932698481,2
299.7579423414064,3.266814531755368,262.0614598238305,3.051961459513508,1
162.65874091887713,2.4744636125194424,137.36772016204105,2.3047210989671045,9
177.5065953903261,2.518819916609267,150.33242811848558,2.398110284495493,8
190.8365689910824,2.678624879817075,164.88015325546485,2.468859484335946,7
313.4772874119234,3.387668730934273,276.8865457482467,3.166017173106513,0
205.02044890137023,2.819611159035978,178.05409715046423,2.575942565419112,6
217.4963217844532,2.9555622160596844,190.7037351972218,2.689416356808289,5
195.2257355353568,2.7450420137082365,150.92076655100442,2.462492436523249,7
232.81667160641743,3.1438727877858867,204.73532133472986,2.823298191861578,4
205.43945803395945,2.847416813321136,168.0996277699722,2.600598174434535,6
253.44999968699727,3.342096351002912,219.9240021940641,2.987953478740307,3
208.85963998479312,2.9112491451722224,185.40182259912802,2.721890060990549,5
239.3760024565649,2.9848117632193643,202.52276836548975,2.826474025110658,4
257.3131433103327,3.0129430129682677,221.24279586420138,2.9002925496778458,3
261.9732165114084,3.097731122709084,234.59229205941173,2.970830371478015,2
288.9924533829316,3.2219043378348053,251.30289112920613,3.0457278763807487,1
276.6279943082497,3.4991971364644194,237.0822872574976,3.1520679300697756,2
305.7203062234928,3.432276128085489,270.67502437694606,3.149933272963402,0
293.2050774777991,3.5353656929631656,254.7192129727833,3.2952188368552138,1
168.16173701056314,2.957219471843265,142.33088445990956,2.6684553776688893,10
173.85920402337857,3.145911145512186,154.19443044445953,2.85019810763656,9
187.7333263823325,3.25292404262034,166.06957722159495,2.9953788210100165,8
198.66588270387223,3.288167032747315,177.25502283588168,3.1231349792234617,7
203.0397153484413,3.4666669889435653,186.29197309371756,3.2221777363333346,6
318.601806907033,3.5797160626506077,274.9403099972993,3.4200496061733987,0
229.143221627502,3.769190370277598,198.48827001710532,3.384571916020201,5
236.7580343119985,3.80594791744649,211.0680360748293,3.5165792704070618,4
243.49634033914995,3.915058109325271,222.22063886619281,3.6490060837480476,3
263.9551518387163,4.036691413279372,235.2784926931616,3.7987109598544593,2
